"","time","use..kW.","day","hour"
"2731",2020-04-24 00:00:00,27.733833334,5,0
"2732",2020-04-24 01:00:00,29.598933337,5,1
"2733",2020-04-24 02:00:00,47.336683333,5,2
"2734",2020-04-24 03:00:00,41.414666667,5,3
"2735",2020-04-24 04:00:00,28.937333332,5,4
"2736",2020-04-24 05:00:00,28.161833333,5,5
"2737",2020-04-24 06:00:00,27.813333331,5,6
"2738",2020-04-24 07:00:00,26.181033333,5,7
"2739",2020-04-24 08:00:00,27.63535,5,8
"2740",2020-04-24 09:00:00,30.228633334,5,9
"2741",2020-04-24 10:00:00,28.643883334,5,10
"2742",2020-04-24 11:00:00,41.974183333,5,11
"2743",2020-04-24 12:00:00,53.946933333,5,12
"2744",2020-04-24 13:00:00,62.163133333,5,13
"2745",2020-04-24 14:00:00,31.004450004,5,14
"2746",2020-04-24 15:00:00,9.202833335,5,15
"2747",2020-04-24 16:00:00,8.105983332,5,16
"2748",2020-04-24 17:00:00,3.558166669,5,17
"2749",2020-04-24 18:00:00,11.338900004,5,18
"2750",2020-04-24 19:00:00,25.526300001,5,19
"2751",2020-04-24 20:00:00,21.985083334,5,20
"2752",2020-04-24 21:00:00,24.572349998,5,21
"2753",2020-04-24 22:00:00,46.753516665,5,22
"2754",2020-04-24 23:00:00,59.087166665,5,23
"2755",2020-04-25 00:00:00,51.565800004,6,0
"2756",2020-04-25 01:00:00,50.205183336,6,1
"2757",2020-04-25 02:00:00,42.849716664,6,2
"2758",2020-04-25 03:00:00,35.748049998,6,3
"2759",2020-04-25 04:00:00,23.405416666,6,4
"2760",2020-04-25 05:00:00,21.945233339,6,5
"2761",2020-04-25 06:00:00,24.149699998,6,6
"2762",2020-04-25 07:00:00,24.474116667,6,7
"2763",2020-04-25 08:00:00,23.561516665,6,8
"2764",2020-04-25 09:00:00,23.360783337,6,9
"2765",2020-04-25 10:00:00,26.865383333,6,10
"2766",2020-04-25 11:00:00,30.606349999,6,11
"2767",2020-04-25 12:00:00,36.001083336,6,12
"2768",2020-04-25 13:00:00,45.832283333,6,13
"2769",2020-04-25 14:00:00,87.901783333,6,14
"2770",2020-04-25 15:00:00,86.091750001,6,15
"2771",2020-04-25 16:00:00,16.20205,6,16
"2772",2020-04-25 17:00:00,25.800383336,6,17
"2773",2020-04-25 18:00:00,28.67408333,6,18
"2774",2020-04-25 19:00:00,18.076500002,6,19
"2775",2020-04-25 20:00:00,21.272100001,6,20
"2776",2020-04-25 21:00:00,27.938933332,6,21
"2777",2020-04-25 22:00:00,222.452083333,6,22
"2778",2020-04-25 23:00:00,88.513050002,6,23
"2779",2020-04-26 00:00:00,145.538866667,0,0
"2780",2020-04-26 01:00:00,57.69458333,0,1
"2781",2020-04-26 02:00:00,48.940283334,0,2
"2782",2020-04-26 03:00:00,63.940649999,0,3
"2783",2020-04-26 04:00:00,56.460549995,0,4
"2784",2020-04-26 05:00:00,30.730666667,0,5
"2785",2020-04-26 06:00:00,21.165733333,0,6
"2786",2020-04-26 07:00:00,22.613099998,0,7
"2787",2020-04-26 08:00:00,21.450416667,0,8
"2788",2020-04-26 09:00:00,21.9538,0,9
"2789",2020-04-26 10:00:00,42.831866667,0,10
"2790",2020-04-26 11:00:00,67.461066666,0,11
"2791",2020-04-26 12:00:00,35.886866668,0,12
"2792",2020-04-26 13:00:00,33.613366667,0,13
"2793",2020-04-26 14:00:00,35.895183331,0,14
"2794",2020-04-26 15:00:00,32.702416665,0,15
"2795",2020-04-26 16:00:00,43.338600002,0,16
"2796",2020-04-26 17:00:00,27.719766672,0,17
"2797",2020-04-26 18:00:00,28.126366667,0,18
"2798",2020-04-26 19:00:00,40.7847,0,19
"2799",2020-04-26 20:00:00,45.755183333,0,20
"2800",2020-04-26 21:00:00,52.975333333,0,21
"2801",2020-04-26 22:00:00,60.700966664,0,22
"2802",2020-04-26 23:00:00,46.353966669,0,23
"2803",2020-04-27 00:00:00,46.851383332,1,0
"2804",2020-04-27 01:00:00,49.266216666,1,1
"2805",2020-04-27 02:00:00,37.607633332,1,2
"2806",2020-04-27 03:00:00,32.970616669,1,3
"2807",2020-04-27 04:00:00,24.099100002,1,4
"2808",2020-04-27 05:00:00,37.64541667,1,5
"2809",2020-04-27 06:00:00,34.582883335,1,6
"2810",2020-04-27 07:00:00,41.765866666,1,7
"2811",2020-04-27 08:00:00,41.988666668,1,8
"2812",2020-04-27 09:00:00,41.06195,1,9
"2813",2020-04-27 10:00:00,65.875383337,1,10
"2814",2020-04-27 11:00:00,81.891933333,1,11
"2815",2020-04-27 12:00:00,54.670350001,1,12
"2816",2020-04-27 13:00:00,33.235333329,1,13
"2817",2020-04-27 14:00:00,12.674583339,1,14
"2818",2020-04-27 15:00:00,9.280616665,1,15
"2819",2020-04-27 16:00:00,7.133816663,1,16
"2820",2020-04-27 17:00:00,5.840066669,1,17
"2821",2020-04-27 18:00:00,6.025833333,1,18
"2822",2020-04-27 19:00:00,5.873050002,1,19
"2823",2020-04-27 20:00:00,7.378050002,1,20
"2824",2020-04-27 21:00:00,11.76221667,1,21
"2825",2020-04-27 22:00:00,40.380333334,1,22
"2826",2020-04-27 23:00:00,29.538983333,1,23
"2827",2020-04-28 00:00:00,32.004233335,2,0
"2828",2020-04-28 01:00:00,51.434300001,2,1
"2829",2020-04-28 02:00:00,39.061266667,2,2
"2830",2020-04-28 03:00:00,22.680266661,2,3
"2831",2020-04-28 04:00:00,25.184316667,2,4
"2832",2020-04-28 05:00:00,19.157916664,2,5
"2833",2020-04-28 06:00:00,24.85123333,2,6
"2834",2020-04-28 07:00:00,21.371616665,2,7
"2835",2020-04-28 08:00:00,20.983766668,2,8
"2836",2020-04-28 09:00:00,35.830166668,2,9
"2837",2020-04-28 10:00:00,53.970450002,2,10
"2838",2020-04-28 11:00:00,35.742033334,2,11
"2839",2020-04-28 12:00:00,24.862183331,2,12
"2840",2020-04-28 13:00:00,17.26451667,2,13
"2841",2020-04-28 14:00:00,40.355733331,2,14
"2842",2020-04-28 15:00:00,107.234716668,2,15
"2843",2020-04-28 16:00:00,76.255616663,2,16
"2844",2020-04-28 17:00:00,52.943483334,2,17
"2845",2020-04-28 18:00:00,6.979116664,2,18
"2846",2020-04-28 19:00:00,24.072349999,2,19
"2847",2020-04-28 20:00:00,23.153333332,2,20
"2848",2020-04-28 21:00:00,25.701666667,2,21
"2849",2020-04-28 22:00:00,61.065399998,2,22
"2850",2020-04-28 23:00:00,42.447866667,2,23
"2851",2020-04-29 00:00:00,42.772749999,3,0
"2852",2020-04-29 01:00:00,36.568516668,3,1
"2853",2020-04-29 02:00:00,62.680350002,3,2
"2854",2020-04-29 03:00:00,76.445916667,3,3
"2855",2020-04-29 04:00:00,52.21021667,3,4
"2856",2020-04-29 05:00:00,23.057966667,3,5
"2857",2020-04-29 06:00:00,21.738,3,6
"2858",2020-04-29 07:00:00,22.985983331,3,7
"2859",2020-04-29 08:00:00,20.256316666,3,8
"2860",2020-04-29 09:00:00,31.742049999,3,9
"2861",2020-04-29 10:00:00,47.769666666,3,10
"2862",2020-04-29 11:00:00,56.673416668,3,11
"2863",2020-04-29 12:00:00,41.989483333,3,12
"2864",2020-04-29 13:00:00,30.656549999,3,13
"2865",2020-04-29 14:00:00,43.497116665,3,14
"2866",2020-04-29 15:00:00,55.367383331,3,15
"2867",2020-04-29 16:00:00,8.791566663,3,16
"2868",2020-04-29 17:00:00,8.671833333,3,17
"2869",2020-04-29 18:00:00,15.285733334,3,18
"2870",2020-04-29 19:00:00,52.639366666,3,19
"2871",2020-04-29 20:00:00,57.461183334,3,20
"2872",2020-04-29 21:00:00,58.112783335,3,21
"2873",2020-04-29 22:00:00,40.843983333,3,22
"2874",2020-04-29 23:00:00,28.940649998,3,23
"2875",2020-04-30 00:00:00,36.270466668,4,0
"2876",2020-04-30 01:00:00,56.242283332,4,1
"2877",2020-04-30 02:00:00,40.895349997,4,2
"2878",2020-04-30 03:00:00,55.015716667,4,3
"2879",2020-04-30 04:00:00,50.583316668,4,4
"2880",2020-04-30 05:00:00,24.946349996,4,5
"2881",2020-04-30 06:00:00,22.024366668,4,6
"2882",2020-04-30 07:00:00,26.488916668,4,7
"2883",2020-04-30 08:00:00,25.328749996,4,8
"2884",2020-04-30 09:00:00,24.350500002,4,9
"2885",2020-04-30 10:00:00,57.797033333,4,10
"2886",2020-04-30 11:00:00,70.315333335,4,11
"2887",2020-04-30 12:00:00,46.674783331,4,12
"2888",2020-04-30 13:00:00,21.278716665,4,13
"2889",2020-04-30 14:00:00,11.451200002,4,14
"2890",2020-04-30 15:00:00,22.488883333,4,15
"2891",2020-04-30 16:00:00,13.037516667,4,16
"2892",2020-04-30 17:00:00,21.207266666,4,17
"2893",2020-04-30 18:00:00,41.623666667,4,18
"2894",2020-04-30 19:00:00,39.836483336,4,19
"2895",2020-04-30 20:00:00,36.503583337,4,20
"2896",2020-04-30 21:00:00,34.072883336,4,21
"2897",2020-04-30 22:00:00,32.380583334,4,22
"2898",2020-04-30 23:00:00,174.958516667,4,23
"2899",2020-05-01 00:00:00,164.623799999,5,0
"2900",2020-05-01 01:00:00,60.08785,5,1
"2901",2020-05-01 02:00:00,51.613466665,5,2
"2902",2020-05-01 03:00:00,23.168999999,5,3
"2903",2020-05-01 04:00:00,29.678916665,5,4
"2904",2020-05-01 05:00:00,28.521333333,5,5
"2905",2020-05-01 06:00:00,37.656799999,5,6
"2906",2020-05-01 07:00:00,21.59873333,5,7
"2907",2020-05-01 08:00:00,23.474766669,5,8
"2908",2020-05-01 09:00:00,26.835866669,5,9
"2909",2020-05-01 10:00:00,32.085733335,5,10
"2910",2020-05-01 11:00:00,53.318266671,5,11
"2911",2020-05-01 12:00:00,80.479983334,5,12
"2912",2020-05-01 13:00:00,59.373016665,5,13
"2913",2020-05-01 14:00:00,78.663033331,5,14
"2914",2020-05-01 15:00:00,27.172866665,5,15
"2915",2020-05-01 16:00:00,27.204316666,5,16
"2916",2020-05-01 17:00:00,27.881266666,5,17
"2917",2020-05-01 18:00:00,57.281466668,5,18
"2918",2020-05-01 19:00:00,75.618983331,5,19
"2919",2020-05-01 20:00:00,96.159800001,5,20
"2920",2020-05-01 21:00:00,62.261900001,5,21
"2921",2020-05-01 22:00:00,82.014166669,5,22
"2922",2020-05-01 23:00:00,49.908383332,5,23
"2923",2020-05-02 00:00:00,28.220249999,6,0
"2924",2020-05-02 01:00:00,65.875833331,6,1
"2925",2020-05-02 02:00:00,55.772533333,6,2
"2926",2020-05-02 03:00:00,24.128766665,6,3
"2927",2020-05-02 04:00:00,26.005766666,6,4
"2928",2020-05-02 05:00:00,29.085550001,6,5
"2929",2020-05-02 06:00:00,38.191633336,6,6
"2930",2020-05-02 07:00:00,33.575350001,6,7
"2931",2020-05-02 08:00:00,42.0874,6,8
"2932",2020-05-02 09:00:00,37.7842,6,9
"2933",2020-05-02 10:00:00,67.174283328,6,10
"2934",2020-05-02 11:00:00,28.792099997,6,11
"2935",2020-05-02 12:00:00,54.5006,6,12
"2936",2020-05-02 13:00:00,49.113566669,6,13
"2937",2020-05-02 14:00:00,82.492516666,6,14
"2938",2020-05-02 15:00:00,62.718133333,6,15
"2939",2020-05-02 16:00:00,38.238133331,6,16
"2940",2020-05-02 17:00:00,41.092683331,6,17
"2941",2020-05-02 18:00:00,52.814500004,6,18
"2942",2020-05-02 19:00:00,53.192016667,6,19
"2943",2020-05-02 20:00:00,30.72945,6,20
"2944",2020-05-02 21:00:00,74.717116666,6,21
"2945",2020-05-02 22:00:00,102.871349999,6,22
"2946",2020-05-02 23:00:00,70.865683337,6,23
"2947",2020-05-03 00:00:00,67.950833333,0,0
"2948",2020-05-03 01:00:00,51.32553333,0,1
"2949",2020-05-03 02:00:00,87.204583333,0,2
"2950",2020-05-03 03:00:00,63.461466666,0,3
"2951",2020-05-03 04:00:00,33.976016669,0,4
"2952",2020-05-03 05:00:00,18.979066664,0,5
"2953",2020-05-03 06:00:00,21.273366668,0,6
"2954",2020-05-03 07:00:00,26.757499997,0,7
"2955",2020-05-03 08:00:00,24.223750004,0,8
"2956",2020-05-03 09:00:00,35.662249998,0,9
"2957",2020-05-03 10:00:00,47.307666667,0,10
"2958",2020-05-03 11:00:00,63.610249996,0,11
"2959",2020-05-03 12:00:00,44.920033333,0,12
"2960",2020-05-03 13:00:00,26.679233334,0,13
"2961",2020-05-03 14:00:00,19.857083335,0,14
"2962",2020-05-03 15:00:00,29.432916669,0,15
"2963",2020-05-03 16:00:00,28.072133334,0,16
"2964",2020-05-03 17:00:00,22.581416666,0,17
"2965",2020-05-03 18:00:00,22.430099999,0,18
"2966",2020-05-03 19:00:00,19.906599998,0,19
"2967",2020-05-03 20:00:00,30.956133334,0,20
"2968",2020-05-03 21:00:00,47.230033331,0,21
"2969",2020-05-03 22:00:00,49.977116666,0,22
"2970",2020-05-03 23:00:00,38.2469,0,23
"2971",2020-05-04 00:00:00,35.981916665,1,0
"2972",2020-05-04 01:00:00,44.628316667,1,1
"2973",2020-05-04 02:00:00,55.248950001,1,2
"2974",2020-05-04 03:00:00,34.410699998,1,3
"2975",2020-05-04 04:00:00,20.647300001,1,4
"2976",2020-05-04 05:00:00,21.971349996,1,5
"2977",2020-05-04 06:00:00,20.720983334,1,6
"2978",2020-05-04 07:00:00,29.995116667,1,7
"2979",2020-05-04 08:00:00,30.735833334,1,8
"2980",2020-05-04 09:00:00,41.872833336,1,9
"2981",2020-05-04 10:00:00,57.001716667,1,10
"2982",2020-05-04 11:00:00,52.874133335,1,11
"2983",2020-05-04 12:00:00,42.483933331,1,12
"2984",2020-05-04 13:00:00,21.578266666,1,13
"2985",2020-05-04 14:00:00,24.402966667,1,14
"2986",2020-05-04 15:00:00,56.069216665,1,15
"2987",2020-05-04 16:00:00,41.560683334,1,16
"2988",2020-05-04 17:00:00,44.020216665,1,17
"2989",2020-05-04 18:00:00,22.004600001,1,18
"2990",2020-05-04 19:00:00,22.094766669,1,19
"2991",2020-05-04 20:00:00,34.287700005,1,20
"2992",2020-05-04 21:00:00,56.152933335,1,21
"2993",2020-05-04 22:00:00,75.395216667,1,22
"2994",2020-05-04 23:00:00,67.717683336,1,23
"2995",2020-05-05 00:00:00,60.590833329,2,0
"2996",2020-05-05 01:00:00,66.870466668,2,1
"2997",2020-05-05 02:00:00,34.350316666,2,2
"2998",2020-05-05 03:00:00,23.2691,2,3
"2999",2020-05-05 04:00:00,22.7849,2,4
"3000",2020-05-05 05:00:00,23.137633335,2,5
"3001",2020-05-05 06:00:00,26.604183329,2,6
"3002",2020-05-05 07:00:00,53.831366668,2,7
"3003",2020-05-05 08:00:00,45.363449999,2,8
"3004",2020-05-05 09:00:00,33.993933333,2,9
"3005",2020-05-05 10:00:00,64.448116666,2,10
"3006",2020-05-05 11:00:00,55.71955,2,11
"3007",2020-05-05 12:00:00,53.219583333,2,12
"3008",2020-05-05 13:00:00,24.447149999,2,13
"3009",2020-05-05 14:00:00,19.550450001,2,14
"3010",2020-05-05 15:00:00,22.594133331,2,15
"3011",2020-05-05 16:00:00,34.575500001,2,16
"3012",2020-05-05 17:00:00,31.896883332,2,17
"3013",2020-05-05 18:00:00,47.488316667,2,18
"3014",2020-05-05 19:00:00,47.718400004,2,19
"3015",2020-05-05 20:00:00,16.935716667,2,20
"3016",2020-05-05 21:00:00,68.164966665,2,21
"3017",2020-05-05 22:00:00,58.828833335,2,22
"3018",2020-05-05 23:00:00,36.863233334,2,23
"3019",2020-05-06 00:00:00,54.916950004,3,0
"3020",2020-05-06 01:00:00,62.288916666,3,1
"3021",2020-05-06 02:00:00,61.461800003,3,2
"3022",2020-05-06 03:00:00,36.306150002,3,3
"3023",2020-05-06 04:00:00,27.051833337,3,4
"3024",2020-05-06 05:00:00,26.663833335,3,5
"3025",2020-05-06 06:00:00,26.940933334,3,6
"3026",2020-05-06 07:00:00,35.850933329,3,7
"3027",2020-05-06 08:00:00,37.927216663,3,8
"3028",2020-05-06 09:00:00,44.558366665,3,9
"3029",2020-05-06 10:00:00,79.434516664,3,10
"3030",2020-05-06 11:00:00,59.202616667,3,11
"3031",2020-05-06 12:00:00,49.778833335,3,12
"3032",2020-05-06 13:00:00,10.125816667,3,13
"3033",2020-05-06 14:00:00,11.837433334,3,14
"3034",2020-05-06 15:00:00,40.965816671,3,15
"3035",2020-05-06 16:00:00,40.488616667,3,16
"3036",2020-05-06 17:00:00,45.183749998,3,17
"3037",2020-05-06 18:00:00,83.536983335,3,18
"3038",2020-05-06 19:00:00,67.924883335,3,19
"3039",2020-05-06 20:00:00,51.595766664,3,20
"3040",2020-05-06 21:00:00,64.02771667,3,21
"3041",2020-05-06 22:00:00,68.353300001,3,22
"3042",2020-05-06 23:00:00,27.231066667,3,23
"3043",2020-05-07 00:00:00,31.998650002,4,0
"3044",2020-05-07 01:00:00,27.174216668,4,1
"3045",2020-05-07 02:00:00,57.854116666,4,2
"3046",2020-05-07 03:00:00,42.571533336,4,3
"3047",2020-05-07 04:00:00,25.567499997,4,4
"3048",2020-05-07 05:00:00,25.456950002,4,5
"3049",2020-05-07 06:00:00,24.875849998,4,6
"3050",2020-05-07 07:00:00,23.153533333,4,7
"3051",2020-05-07 08:00:00,29.906400001,4,8
"3052",2020-05-07 09:00:00,31.457000002,4,9
"3053",2020-05-07 10:00:00,44.060733336,4,10
"3054",2020-05-07 11:00:00,80.358733333,4,11
"3055",2020-05-07 12:00:00,53.832433333,4,12
"3056",2020-05-07 13:00:00,69.868716665,4,13
"3057",2020-05-07 14:00:00,60.841633335,4,14
"3058",2020-05-07 15:00:00,61.019483335,4,15
"3059",2020-05-07 16:00:00,60.932449999,4,16
"3060",2020-05-07 17:00:00,53.316083331,4,17
"3061",2020-05-07 18:00:00,32.869083334,4,18
"3062",2020-05-07 19:00:00,38.687733328,4,19
"3063",2020-05-07 20:00:00,93.106816665,4,20
"3064",2020-05-07 21:00:00,109.127933336,4,21
"3065",2020-05-07 22:00:00,63.904883334,4,22
"3066",2020-05-07 23:00:00,55.060133331,4,23
"3067",2020-05-08 00:00:00,72.861400001,5,0
"3068",2020-05-08 01:00:00,58.819616666,5,1
"3069",2020-05-08 02:00:00,53.477333336,5,2
"3070",2020-05-08 03:00:00,26.07565,5,3
"3071",2020-05-08 04:00:00,24.413366665,5,4
"3072",2020-05-08 05:00:00,20.069116665,5,5
"3073",2020-05-08 06:00:00,25.332433335,5,6
"3074",2020-05-08 07:00:00,22.135866666,5,7
"3075",2020-05-08 08:00:00,20.82716667,5,8
"3076",2020-05-08 09:00:00,27.555716666,5,9
"3077",2020-05-08 10:00:00,17.831383334,5,10
"3078",2020-05-08 11:00:00,39.529549999,5,11
"3079",2020-05-08 12:00:00,45.612899998,5,12
"3080",2020-05-08 13:00:00,50.3294,5,13
"3081",2020-05-08 14:00:00,47.870916667,5,14
"3082",2020-05-08 15:00:00,45.372516667,5,15
"3083",2020-05-08 16:00:00,32.169966667,5,16
"3084",2020-05-08 17:00:00,11.714066667,5,17
"3085",2020-05-08 18:00:00,71.953883334,5,18
"3086",2020-05-08 19:00:00,57.876200001,5,19
"3087",2020-05-08 20:00:00,52.283133334,5,20
"3088",2020-05-08 21:00:00,78.967033334,5,21
"3089",2020-05-08 22:00:00,199.091416665,5,22
"3090",2020-05-08 23:00:00,188.875049994,5,23
"3091",2020-05-09 00:00:00,66.700633333,6,0
"3092",2020-05-09 01:00:00,56.715816665,6,1
"3093",2020-05-09 02:00:00,60.174516667,6,2
"3094",2020-05-09 03:00:00,35.240966666,6,3
"3095",2020-05-09 04:00:00,20.965516666,6,4
"3096",2020-05-09 05:00:00,24.249499998,6,5
"3097",2020-05-09 06:00:00,26.467749996,6,6
"3098",2020-05-09 07:00:00,21.052933336,6,7
"3099",2020-05-09 08:00:00,28.762333334,6,8
"3100",2020-05-09 09:00:00,24.539333335,6,9
"3101",2020-05-09 10:00:00,59.373683335,6,10
"3102",2020-05-09 11:00:00,39.566783336,6,11
"3103",2020-05-09 12:00:00,42.404016668,6,12
"3104",2020-05-09 13:00:00,25.744416668,6,13
"3105",2020-05-09 14:00:00,38.929716666,6,14
"3106",2020-05-09 15:00:00,16.844449999,6,15
"3107",2020-05-09 16:00:00,31.182599995,6,16
"3108",2020-05-09 17:00:00,36.709349999,6,17
"3109",2020-05-09 18:00:00,63.777916667,6,18
"3110",2020-05-09 19:00:00,12.21795,6,19
"3111",2020-05-09 20:00:00,13.167100003,6,20
"3112",2020-05-09 21:00:00,32.880933335,6,21
"3113",2020-05-09 22:00:00,77.687149997,6,22
"3114",2020-05-09 23:00:00,161.250766666,6,23
"3115",2020-05-10 00:00:00,221.413799999,0,0
"3116",2020-05-10 01:00:00,110.529816665,0,1
"3117",2020-05-10 02:00:00,59.370933334,0,2
"3118",2020-05-10 03:00:00,54.322316668,0,3
"3119",2020-05-10 04:00:00,23.575316666,0,4
"3120",2020-05-10 05:00:00,23.571533332,0,5
"3121",2020-05-10 06:00:00,25.676683333,0,6
"3122",2020-05-10 07:00:00,21.32256667,0,7
"3123",2020-05-10 08:00:00,22.544533334,0,8
"3124",2020-05-10 09:00:00,32.014666667,0,9
"3125",2020-05-10 10:00:00,54.20425,0,10
"3126",2020-05-10 11:00:00,54.462249999,0,11
"3127",2020-05-10 12:00:00,43.156283334,0,12
"3128",2020-05-10 13:00:00,11.010099999,0,13
"3129",2020-05-10 14:00:00,37.883483335,0,14
"3130",2020-05-10 15:00:00,25.689850001,0,15
"3131",2020-05-10 16:00:00,25.150266665,0,16
"3132",2020-05-10 17:00:00,7.633983333,0,17
"3133",2020-05-10 18:00:00,7.815933335,0,18
"3134",2020-05-10 19:00:00,16.913766669,0,19
"3135",2020-05-10 20:00:00,8.365033331,0,20
"3136",2020-05-10 21:00:00,22.374716666,0,21
"3137",2020-05-10 22:00:00,41.624466668,0,22
"3138",2020-05-10 23:00:00,31.182949996,0,23
"3139",2020-05-11 00:00:00,29.745116671,1,0
"3140",2020-05-11 01:00:00,28.567800002,1,1
"3141",2020-05-11 02:00:00,49.858100005,1,2
"3142",2020-05-11 03:00:00,33.727033332,1,3
"3143",2020-05-11 04:00:00,21.008733335,1,4
"3144",2020-05-11 05:00:00,22.74175,1,5
"3145",2020-05-11 06:00:00,24.158050003,1,6
"3146",2020-05-11 07:00:00,25.316249998,1,7
"3147",2020-05-11 08:00:00,26.214866665,1,8
"3148",2020-05-11 09:00:00,22.429066673,1,9
"3149",2020-05-11 10:00:00,26.15735,1,10
"3150",2020-05-11 11:00:00,50.694416665,1,11
"3151",2020-05-11 12:00:00,23.901083333,1,12
"3152",2020-05-11 13:00:00,4.945883333,1,13
"3153",2020-05-11 14:00:00,4.630316665,1,14
"3154",2020-05-11 15:00:00,4.466949998,1,15
"3155",2020-05-11 16:00:00,1.902183335,1,16
"3156",2020-05-11 17:00:00,5.595116669,1,17
"3157",2020-05-11 18:00:00,4.201450002,1,18
"3158",2020-05-11 19:00:00,7.14771667,1,19
"3159",2020-05-11 20:00:00,9.221416667,1,20
"3160",2020-05-11 21:00:00,20.398466662,1,21
"3161",2020-05-11 22:00:00,30.598666667,1,22
"3162",2020-05-11 23:00:00,22.476733334,1,23
"3163",2020-05-12 00:00:00,36.001816664,2,0
"3164",2020-05-12 01:00:00,52.968766671,2,1
"3165",2020-05-12 02:00:00,35.423449998,2,2
"3166",2020-05-12 03:00:00,22.102516666,2,3
"3167",2020-05-12 04:00:00,24.483450003,2,4
"3168",2020-05-12 05:00:00,21.975133334,2,5
"3169",2020-05-12 06:00:00,34.145183335,2,6
"3170",2020-05-12 07:00:00,20.555433334,2,7
"3171",2020-05-12 08:00:00,27.432033331,2,8
"3172",2020-05-12 09:00:00,20.423100002,2,9
"3173",2020-05-12 10:00:00,33.883783336,2,10
"3174",2020-05-12 11:00:00,73.28201667,2,11
"3175",2020-05-12 12:00:00,52.660483332,2,12
"3176",2020-05-12 13:00:00,13.642283334,2,13
"3177",2020-05-12 14:00:00,6.348216669,2,14
"3178",2020-05-12 15:00:00,4.678550004,2,15
"3179",2020-05-12 16:00:00,20.889233332,2,16
"3180",2020-05-12 17:00:00,8.57126667,2,17
"3181",2020-05-12 18:00:00,10.248266667,2,18
"3182",2020-05-12 19:00:00,32.905833332,2,19
"3183",2020-05-12 20:00:00,44.200550002,2,20
"3184",2020-05-12 21:00:00,38.723933338,2,21
"3185",2020-05-12 22:00:00,45.0886,2,22
"3186",2020-05-12 23:00:00,49.017333334,2,23
"3187",2020-05-13 00:00:00,48.452466666,3,0
"3188",2020-05-13 01:00:00,80.662033334,3,1
"3189",2020-05-13 02:00:00,56.787900001,3,2
"3190",2020-05-13 03:00:00,65.757266672,3,3
"3191",2020-05-13 04:00:00,28.636916668,3,4
"3192",2020-05-13 05:00:00,29.210650001,3,5
"3193",2020-05-13 06:00:00,28.808150002,3,6
"3194",2020-05-13 07:00:00,26.684099997,3,7
"3195",2020-05-13 08:00:00,27.107399998,3,8
"3196",2020-05-13 09:00:00,25.756099997,3,9
"3197",2020-05-13 10:00:00,41.412033334,3,10
"3198",2020-05-13 11:00:00,91.768283332,3,11
"3199",2020-05-13 12:00:00,69.563516666,3,12
"3200",2020-05-13 13:00:00,100.338099997,3,13
"3201",2020-05-13 14:00:00,154.627633334,3,14
"3202",2020-05-13 15:00:00,34.573100001,3,15
"3203",2020-05-13 16:00:00,27.692400001,3,16
"3204",2020-05-13 17:00:00,52.427666664,3,17
"3205",2020-05-13 18:00:00,57.279466668,3,18
"3206",2020-05-13 19:00:00,28.472650001,3,19
"3207",2020-05-13 20:00:00,25.313466665,3,20
"3208",2020-05-13 21:00:00,24.641533333,3,21
"3209",2020-05-13 22:00:00,22.642750002,3,22
"3210",2020-05-13 23:00:00,28.391899999,3,23
"3211",2020-05-14 00:00:00,23.780949999,4,0
"3212",2020-05-14 01:00:00,34.566466665,4,1
"3213",2020-05-14 02:00:00,24.018016667,4,2
"3214",2020-05-14 03:00:00,31.476649998,4,3
"3215",2020-05-14 04:00:00,27.309016662,4,4
"3216",2020-05-14 05:00:00,24.288149997,4,5
"3217",2020-05-14 06:00:00,26.754766663,4,6
"3218",2020-05-14 07:00:00,22.903016666,4,7
"3219",2020-05-14 08:00:00,30.024166666,4,8
"3220",2020-05-14 09:00:00,19.763433334,4,9
"3221",2020-05-14 10:00:00,30.2586,4,10
"3222",2020-05-14 11:00:00,26.083533334,4,11
"3223",2020-05-14 12:00:00,17.031766665,4,12
"3224",2020-05-14 13:00:00,6.379083333,4,13
"3225",2020-05-14 14:00:00,4.834066665,4,14
"3226",2020-05-14 15:00:00,7.074033331,4,15
"3227",2020-05-14 16:00:00,7.615466666,4,16
"3228",2020-05-14 17:00:00,10.871100001,4,17
"3229",2020-05-14 18:00:00,10.337183333,4,18
